order_id,product_id,quantity,unit_price,order_item_id
927,76,1,91.33,2226
927,1,2,85.59,2227
928,52,2,80.89,2228
928,67,3,79.82,2229
928,113,1,63.5,2230
929,28,1,71.83,2231
929,53,3,131.64,2232
929,116,1,15.09,2233
929,51,3,137.81,2234
930,47,3,107.75,2235
930,106,2,82.49,2236
931,35,1,99.61,2237
932,95,1,33.66,2238
932,59,3,103.59,2239
933,37,1,70.91,2240
933,83,1,182.33,2241
933,29,1,88.19,2242
934,90,1,19.77,2243
935,114,1,158.98,2244
935,91,2,23.92,2245
936,3,3,78.93,2246
936,87,1,155.9,2247
936,85,1,9.08,2248
936,105,3,37.73,2249
937,85,2,9.08,2250
937,26,3,110.27,2251
937,41,2,162.48,2252
938,11,3,147.5,2253
938,105,3,37.73,2254
938,29,1,88.19,2255
938,111,1,102.57,2256
939,19,1,120.91,2257
939,46,2,89.38,2258
940,113,3,63.5,2259
940,57,2,88.34,2260
941,16,1,32.58,2261
941,97,3,33.16,2262
941,77,3,35.18,2263
941,102,2,114.81,2264
942,33,1,16.35,2265
942,33,2,16.35,2266
942,29,3,88.19,2267
943,31,1,75.42,2268
943,89,1,14.61,2269
943,112,2,61.6,2270
943,46,2,89.38,2271
944,95,1,33.66,2272
945,59,2,103.59,2273
945,114,1,158.98,2274
945,52,3,80.89,2275
946,109,1,77.1,2276
946,96,2,35.49,2277
946,13,1,88.25,2278
947,69,3,136.42,2279
947,120,3,30.04,2280
947,67,2,79.82,2281
947,61,1,71.69,2282
948,23,2,88.99,2283
949,18,3,117.65,2284
949,96,1,35.49,2285
949,56,1,66.29,2286
949,53,1,131.64,2287
950,72,2,44.37,2288
950,79,1,53.38,2289
950,52,1,80.89,2290
950,4,1,117.02,2291
951,38,2,112.68,2292
952,26,3,110.27,2293
952,1,2,85.59,2294
953,90,1,19.77,2295
953,33,1,16.35,2296
953,33,3,16.35,2297
953,72,3,44.37,2298
954,87,2,155.9,2299
954,82,3,18.82,2300
955,42,1,98.11,2301
955,12,3,127.19,2302
955,65,3,107.57,2303
955,106,2,82.49,2304
956,106,3,82.49,2305
957,88,2,59.95,2306
957,114,1,158.98,2307
957,78,2,20.71,2308
957,3,1,78.93,2309
958,2,3,97.82,2310
959,21,2,98.85,2311
959,19,3,120.91,2312
959,89,1,14.61,2313
959,47,1,107.75,2314
960,84,1,142.25,2315
960,72,1,44.37,2316
960,42,1,98.11,2317
961,97,2,33.16,2318
962,110,1,93.38,2319
962,20,2,51.93,2320
962,106,1,82.49,2321
963,17,2,39.8,2322
963,89,2,14.61,2323
964,3,2,78.93,2324
964,87,1,155.9,2325
964,51,3,137.81,2326
964,82,1,18.82,2327
965,97,3,33.16,2328
966,4,2,117.02,2329
967,90,3,19.77,2330
967,96,1,35.49,2331
967,88,3,59.95,2332
967,110,1,93.38,2333
968,55,1,112.44,2334
968,12,2,127.19,2335
968,11,2,147.5,2336
969,19,2,120.91,2337
969,116,1,15.09,2338
970,80,2,99.39,2339
970,64,3,11.98,2340
971,43,1,104.88,2341
971,80,3,99.39,2342
971,59,1,103.59,2343
971,52,2,80.89,2344
972,9,1,106.22,2345
973,17,2,39.8,2346
973,44,1,92.01,2347
973,45,3,122.14,2348
974,1,2,85.59,2349
975,55,1,112.44,2350
976,80,2,99.39,2351
976,18,1,117.65,2352
976,49,3,25.81,2353
977,61,3,71.69,2354
977,8,2,183.83,2355
978,69,3,136.42,2356
979,83,3,182.33,2357
979,82,1,18.82,2358
979,50,3,39.47,2359
979,117,2,135.35,2360
980,57,3,88.34,2361
981,80,3,99.39,2362
981,111,2,102.57,2363
981,38,3,112.68,2364
981,41,1,162.48,2365
982,112,2,61.6,2366
982,89,2,14.61,2367
982,32,3,59.88,2368
983,52,1,80.89,2369
983,29,1,88.19,2370
983,16,3,32.58,2371
983,76,1,91.33,2372
984,72,1,44.37,2373
985,41,1,162.48,2374
985,3,2,78.93,2375
985,99,2,70.91,2376
985,33,1,16.35,2377
986,82,2,18.82,2378
987,39,3,127.8,2379
988,45,2,122.14,2380
988,17,3,39.8,2381
988,56,1,66.29,2382
988,98,2,93.03,2383
989,23,2,88.99,2384
989,103,1,63.17,2385
989,94,1,24.49,2386
990,27,1,85.77,2387
990,54,1,28.58,2388
990,10,1,16.57,2389
991,55,1,112.44,2390
991,101,2,46.04,2391
992,81,1,114.74,2392
992,87,1,155.9,2393
992,118,2,45.95,2394
992,100,2,59.52,2395
993,86,3,104.23,2396
994,8,3,183.83,2397
995,81,1,114.74,2398
996,95,1,33.66,2399
997,7,3,62.52,2400
998,69,1,136.42,2401
998,69,2,136.42,2402
998,81,1,114.74,2403
998,30,3,58.43,2404
999,85,1,9.08,2405
999,66,3,109.16,2406
999,10,1,16.57,2407
999,16,1,32.58,2408
1000,109,3,77.1,2409
1000,47,2,107.75,2410
1000,110,2,93.38,2411
1000,72,2,44.37,2412
1001,97,1,33.16,2413
1001,29,1,88.19,2414
1001,5,3,117.88,2415
1002,3,3,78.93,2416
1002,67,3,79.82,2417
1002,71,3,73.16,2418
1002,100,1,59.52,2419
1003,103,3,63.17,2420
1003,82,3,18.82,2421
1004,60,2,62.93,2422
1005,65,1,107.57,2423
1005,29,3,88.19,2424
1005,74,3,60.43,2425
1005,92,3,147.23,2426
1006,43,3,104.88,2427
1006,15,3,107.2,2428
1006,97,1,33.16,2429
1006,41,2,162.48,2430
1007,36,1,58.06,2431
1007,97,1,33.16,2432
1007,84,1,142.25,2433
1007,77,2,35.18,2434
1008,87,3,155.9,2435
1008,14,3,103.27,2436
1008,104,3,137.43,2437
1009,4,3,117.02,2438
1009,94,3,24.49,2439
1010,9,2,106.22,2440
1010,53,3,131.64,2441
1010,77,2,35.18,2442
1011,74,3,60.43,2443
1011,112,1,61.6,2444
1012,27,2,85.77,2445
1012,70,1,162.72,2446
1012,90,1,19.77,2447
1013,51,2,137.81,2448
1014,19,2,120.91,2449
1014,1,1,85.59,2450
1014,40,2,43.27,2451
1014,32,2,59.88,2452
1015,55,3,112.44,2453
1015,75,3,85.47,2454
1015,81,2,114.74,2455
1015,55,3,112.44,2456
1016,9,3,106.22,2457
1016,90,2,19.77,2458
1016,2,1,97.82,2459
1016,80,1,99.39,2460
1017,59,2,103.59,2461
1017,19,1,120.91,2462
1018,90,2,19.77,2463
1018,95,1,33.66,2464
1018,120,2,30.04,2465
1018,51,1,137.81,2466
1019,108,1,25.06,2467
1019,61,1,71.69,2468
1019,66,1,109.16,2469
1019,42,1,98.11,2470
1020,92,2,147.23,2471
1020,38,1,112.68,2472
1020,33,2,16.35,2473
1021,89,2,14.61,2474
1021,61,2,71.69,2475
1022,116,3,15.09,2476
1022,80,1,99.39,2477
1023,43,3,104.88,2478
1023,60,1,62.93,2479
1023,57,2,88.34,2480
1024,22,1,95.07,2481
1024,55,3,112.44,2482
1024,115,3,74.82,2483
1024,57,2,88.34,2484
1025,29,1,88.19,2485
1025,22,1,95.07,2486
1026,5,3,117.88,2487
1026,35,1,99.61,2488
1026,119,3,110.63,2489
1026,74,2,60.43,2490
1027,45,2,122.14,2491
1027,13,2,88.25,2492
1027,10,1,16.57,2493
1028,60,2,62.93,2494
1028,47,3,107.75,2495
1028,40,3,43.27,2496
1028,7,2,62.52,2497
1029,13,1,88.25,2498
1029,21,3,98.85,2499
1030,60,2,62.93,2500
1030,33,3,16.35,2501
1030,4,3,117.02,2502
1031,105,2,37.73,2503
1031,99,3,70.91,2504
1031,28,1,71.83,2505
1031,70,3,162.72,2506
1032,97,3,33.16,2507
1032,16,1,32.58,2508
1033,106,1,82.49,2509
1034,76,3,91.33,2510
1034,69,2,136.42,2511
1034,101,2,46.04,2512
1035,27,1,85.77,2513
1035,99,3,70.91,2514
1035,26,2,110.27,2515
1035,103,1,63.17,2516
1036,56,3,66.29,2517
1037,59,2,103.59,2518
1038,39,1,127.8,2519
1039,107,2,86.82,2520
1039,63,1,82.57,2521
1039,96,2,35.49,2522
1040,71,1,73.16,2523
1040,106,3,82.49,2524
1040,54,2,28.58,2525
1041,35,1,99.61,2526
1041,11,1,147.5,2527
1041,61,2,71.69,2528
1041,44,3,92.01,2529
1042,118,3,45.95,2530
1042,38,1,112.68,2531
1042,117,3,135.35,2532
1042,63,1,82.57,2533
1043,62,1,57.83,2534
1043,64,2,11.98,2535
1044,105,3,37.73,2536
1044,62,2,57.83,2537
1045,35,3,99.61,2538
1046,56,1,66.29,2539
1046,111,3,102.57,2540
1047,16,3,32.58,2541
1047,18,1,117.65,2542
1048,41,3,162.48,2543
1048,94,3,24.49,2544
1048,42,3,98.11,2545
1048,105,3,37.73,2546
1049,66,2,109.16,2547
1050,55,3,112.44,2548
1050,77,3,35.18,2549
1050,104,3,137.43,2550
1050,105,2,37.73,2551
1051,80,1,99.39,2552
1051,106,2,82.49,2553
1051,56,2,66.29,2554
1052,18,3,117.65,2555
1052,68,1,116.81,2556
1053,114,3,158.98,2557
1053,8,3,183.83,2558
1053,64,1,11.98,2559
1054,3,2,78.93,2560
1054,17,1,39.8,2561
1054,66,2,109.16,2562
1054,79,2,53.38,2563
1055,116,3,15.09,2564
1055,6,2,30.09,2565
1055,38,1,112.68,2566
1055,26,3,110.27,2567
1056,77,3,35.18,2568
1056,118,3,45.95,2569
1056,35,2,99.61,2570
1057,101,1,46.04,2571
1057,112,1,61.6,2572
1057,62,3,57.83,2573
1058,35,2,99.61,2574
1058,116,3,15.09,2575
1058,45,3,122.14,2576
1059,102,1,114.81,2577
1060,15,2,107.2,2578
1060,21,1,98.85,2579
1060,52,3,80.89,2580
1060,35,3,99.61,2581
1061,87,1,155.9,2582
1061,77,3,35.18,2583
1061,44,1,92.01,2584
1062,80,3,99.39,2585
1062,25,3,114.68,2586
1062,119,2,110.63,2587
1062,87,3,155.9,2588
1063,15,1,107.2,2589
1063,1,1,85.59,2590
1063,7,1,62.52,2591
1064,26,3,110.27,2592
1065,107,1,86.82,2593
1066,102,3,114.81,2594
1066,97,2,33.16,2595
1066,71,3,73.16,2596
1066,12,3,127.19,2597
1067,36,3,58.06,2598
1068,114,3,158.98,2599
1069,111,1,102.57,2600
1070,14,1,103.27,2601
1070,100,3,59.52,2602
1070,69,2,136.42,2603
1070,87,1,155.9,2604
1071,19,1,120.91,2605
1071,77,2,35.18,2606
1071,29,3,88.19,2607
1072,24,2,114.93,2608
1072,23,1,88.99,2609
1072,112,1,61.6,2610
1072,10,1,16.57,2611
1073,113,1,63.5,2612
1074,44,2,92.01,2613
1074,110,3,93.38,2614
1075,29,3,88.19,2615
1075,2,3,97.82,2616
1075,36,2,58.06,2617
1076,111,3,102.57,2618
1076,120,2,30.04,2619
1076,38,3,112.68,2620
1077,66,2,109.16,2621
1077,95,3,33.66,2622
1077,92,2,147.23,2623
1077,71,2,73.16,2624
1078,100,3,59.52,2625
1078,93,1,154.55,2626
1078,24,1,114.93,2627
1079,93,2,154.55,2628
1079,30,3,58.43,2629
1079,29,2,88.19,2630
1080,91,2,23.92,2631
1081,53,3,131.64,2632
1081,30,2,58.43,2633
1081,3,3,78.93,2634
1082,49,1,25.81,2635
1082,73,2,60.18,2636
1082,117,1,135.35,2637
1083,54,3,28.58,2638
1083,69,3,136.42,2639
1083,93,3,154.55,2640
1084,32,1,59.88,2641
1084,84,3,142.25,2642
1084,64,1,11.98,2643
1084,10,3,16.57,2644
1085,54,1,28.58,2645
1086,41,1,162.48,2646
1086,30,3,58.43,2647
1086,86,2,104.23,2648
1087,41,2,162.48,2649
1087,66,3,109.16,2650
1088,51,1,137.81,2651
1088,68,2,116.81,2652
1088,87,2,155.9,2653
1088,114,2,158.98,2654
1089,93,1,154.55,2655
1089,17,3,39.8,2656
1089,26,1,110.27,2657
1090,88,3,59.95,2658
1090,31,2,75.42,2659
1091,78,1,20.71,2660
1092,100,3,59.52,2661
1093,118,2,45.95,2662
1093,119,3,110.63,2663
1093,72,2,44.37,2664
1093,66,2,109.16,2665
1094,21,3,98.85,2666
1094,106,2,82.49,2667
1094,74,1,60.43,2668
1094,23,1,88.99,2669
1095,115,1,74.82,2670
1095,46,1,89.38,2671
1095,34,3,28.79,2672
1095,101,2,46.04,2673
1096,108,2,25.06,2674
1096,82,1,18.82,2675
1096,115,1,74.82,2676
1097,63,1,82.57,2677
1098,3,3,78.93,2678
1098,82,2,18.82,2679
1099,27,3,85.77,2680
1099,12,1,127.19,2681
1100,64,2,11.98,2682
1101,26,3,110.27,2683
1101,15,1,107.2,2684
1102,101,3,46.04,2685
1102,47,3,107.75,2686
1103,72,3,44.37,2687
1104,83,1,182.33,2688
1104,25,3,114.68,2689
1105,63,3,82.57,2690
1105,77,2,35.18,2691
1105,92,1,147.23,2692
1105,1,1,85.59,2693
1106,92,3,147.23,2694
1106,39,2,127.8,2695
1107,21,1,98.85,2696
1107,101,2,46.04,2697
1107,56,3,66.29,2698
1108,49,2,25.81,2699
1108,16,3,32.58,2700
1108,17,2,39.8,2701
1109,34,2,28.79,2702
1109,33,1,16.35,2703
1109,26,3,110.27,2704
1110,41,2,162.48,2705
1110,86,3,104.23,2706
1110,58,2,123.31,2707
1111,42,3,98.11,2708
1111,93,3,154.55,2709
1111,57,1,88.34,2710
1112,9,3,106.22,2711
1112,114,1,158.98,2712
1112,36,3,58.06,2713
1112,73,3,60.18,2714
1113,74,2,60.43,2715
1113,80,2,99.39,2716
1114,80,2,99.39,2717
1115,6,2,30.09,2718
1116,88,2,59.95,2719
1116,93,1,154.55,2720
1116,3,2,78.93,2721
1117,65,2,107.57,2722
1117,52,2,80.89,2723
1117,107,2,86.82,2724
1118,72,3,44.37,2725
1119,28,1,71.83,2726
1119,71,2,73.16,2727
1119,10,2,16.57,2728
1119,115,2,74.82,2729
1120,50,2,39.47,2730
1121,16,3,32.58,2731
1121,54,2,28.58,2732
1122,110,2,93.38,2733
1123,19,3,120.91,2734
1123,66,2,109.16,2735
1123,39,1,127.8,2736
1123,73,2,60.18,2737
1124,117,3,135.35,2738
1124,85,1,9.08,2739
1124,11,1,147.5,2740
1125,96,3,35.49,2741
1125,30,2,58.43,2742
1125,45,1,122.14,2743
1126,100,3,59.52,2744
1127,9,2,106.22,2745
1127,76,2,91.33,2746
1128,62,1,57.83,2747
1129,86,1,104.23,2748
1129,5,1,117.88,2749
1129,59,1,103.59,2750
1129,68,2,116.81,2751
1130,10,1,16.57,2752
1130,80,2,99.39,2753
1130,106,1,82.49,2754
1131,10,1,16.57,2755
1131,6,1,30.09,2756
1131,62,2,57.83,2757
1132,63,3,82.57,2758
1132,56,3,66.29,2759
1133,89,2,14.61,2760
1133,59,1,103.59,2761
1133,51,3,137.81,2762
1134,32,3,59.88,2763
1134,120,2,30.04,2764
1134,51,2,137.81,2765
1134,52,2,80.89,2766
1135,110,1,93.38,2767
1135,16,3,32.58,2768
1135,59,2,103.59,2769
1136,95,1,33.66,2770
1137,81,3,114.74,2771
1138,103,3,63.17,2772
1138,54,3,28.58,2773
1139,62,3,57.83,2774
1139,99,1,70.91,2775
1139,93,2,154.55,2776
1140,104,3,137.43,2777
1140,19,3,120.91,2778
1141,57,1,88.34,2779
1141,6,3,30.09,2780
1141,1,3,85.59,2781
1141,8,1,183.83,2782
1142,25,1,114.68,2783
1142,47,3,107.75,2784
1142,55,3,112.44,2785
1142,64,1,11.98,2786
1143,10,1,16.57,2787
1144,71,3,73.16,2788
1144,17,2,39.8,2789
1144,61,1,71.69,2790
1144,10,2,16.57,2791
1145,82,2,18.82,2792
1146,113,1,63.5,2793
1146,118,1,45.95,2794
1147,88,2,59.95,2795
1147,80,3,99.39,2796
1147,11,3,147.5,2797
1147,96,1,35.49,2798
1148,37,2,70.91,2799
1148,13,1,88.25,2800
1149,110,1,93.38,2801
1149,81,3,114.74,2802
1150,34,3,28.79,2803
1151,84,1,142.25,2804
1151,7,1,62.52,2805
1152,12,2,127.19,2806
1152,17,3,39.8,2807
1152,48,2,125.1,2808
1152,84,3,142.25,2809
1153,21,1,98.85,2810
1153,42,2,98.11,2811
1153,61,2,71.69,2812
1153,58,3,123.31,2813
1154,35,3,99.61,2814
1155,90,3,19.77,2815
1156,106,3,82.49,2816
1157,79,3,53.38,2817
1157,86,1,104.23,2818
1157,6,3,30.09,2819
1158,93,2,154.55,2820
1159,32,2,59.88,2821
1159,53,2,131.64,2822
1159,59,2,103.59,2823
1159,69,3,136.42,2824
1160,114,2,158.98,2825
1161,24,2,114.93,2826
1161,66,3,109.16,2827
1161,13,1,88.25,2828
1161,62,3,57.83,2829
1162,37,1,70.91,2830
1163,63,3,82.57,2831
1163,35,2,99.61,2832
1163,52,2,80.89,2833
1164,116,1,15.09,2834
1164,36,2,58.06,2835
1165,40,1,43.27,2836
1165,17,1,39.8,2837
1165,40,2,43.27,2838
1165,7,3,62.52,2839
1166,58,3,123.31,2840
1166,12,3,127.19,2841
1166,48,3,125.1,2842
1167,39,1,127.8,2843
1167,76,1,91.33,2844
1168,116,3,15.09,2845
1168,54,3,28.58,2846
1168,78,1,20.71,2847
1169,93,2,154.55,2848
1169,73,3,60.18,2849
1170,95,1,33.66,2850
1170,17,2,39.8,2851
1170,9,1,106.22,2852
1170,109,1,77.1,2853
1171,16,2,32.58,2854
1171,19,2,120.91,2855
1171,103,3,63.17,2856
1172,76,1,91.33,2857
1172,61,3,71.69,2858
1172,42,1,98.11,2859
1173,20,1,51.93,2860
1173,50,1,39.47,2861
1174,12,2,127.19,2862
1175,40,2,43.27,2863
1175,54,1,28.58,2864
1175,2,1,97.82,2865
1176,106,2,82.49,2866
1176,9,3,106.22,2867
1176,62,1,57.83,2868
1177,1,3,85.59,2869
1177,44,3,92.01,2870
1177,22,3,95.07,2871
1177,38,3,112.68,2872
1178,87,2,155.9,2873
1178,42,1,98.11,2874
1178,82,2,18.82,2875
1179,67,3,79.82,2876
1179,87,3,155.9,2877
1180,91,2,23.92,2878
1181,63,1,82.57,2879
1181,91,2,23.92,2880
1181,52,1,80.89,2881
1181,103,2,63.17,2882
1182,94,1,24.49,2883
1183,53,1,131.64,2884
1183,80,3,99.39,2885
1183,24,3,114.93,2886
1184,70,2,162.72,2887
1184,69,1,136.42,2888
1185,42,2,98.11,2889
1186,4,3,117.02,2890
1187,114,1,158.98,2891
1188,90,3,19.77,2892
1189,44,3,92.01,2893
1189,45,2,122.14,2894
1189,91,1,23.92,2895
1189,80,1,99.39,2896
1190,112,3,61.6,2897
1190,47,2,107.75,2898
1190,6,1,30.09,2899
1191,16,1,32.58,2900
1191,43,2,104.88,2901
1192,81,3,114.74,2902
1192,12,1,127.19,2903
1192,70,1,162.72,2904
1192,19,1,120.91,2905
1193,59,1,103.59,2906
1193,89,1,14.61,2907
1194,52,1,80.89,2908
1194,80,2,99.39,2909
1194,6,2,30.09,2910
1194,37,1,70.91,2911
1195,81,3,114.74,2912
1195,14,1,103.27,2913
1195,71,1,73.16,2914
1195,86,3,104.23,2915
1196,57,2,88.34,2916
1196,79,3,53.38,2917
1197,30,2,58.43,2918
1197,98,3,93.03,2919
1198,24,3,114.93,2920
1198,99,2,70.91,2921
1198,39,1,127.8,2922
1199,88,3,59.95,2923
1200,12,3,127.19,2924
1200,49,2,25.81,2925
1200,94,1,24.49,2926
1201,108,3,25.06,2927
1202,7,2,62.52,2928
1202,109,3,77.1,2929
1203,100,3,59.52,2930
1203,115,2,74.82,2931
1203,9,3,106.22,2932
1204,24,3,114.93,2933
1205,53,2,131.64,2934
1206,119,1,110.63,2935
1206,45,2,122.14,2936
1207,103,2,63.17,2937
1207,29,3,88.19,2938
1208,53,2,131.64,2939
1209,108,1,25.06,2940
1209,38,3,112.68,2941
1209,59,3,103.59,2942
1210,87,2,155.9,2943
1210,91,3,23.92,2944
1210,60,3,62.93,2945
1211,41,2,162.48,2946
1211,3,2,78.93,2947
1211,96,3,35.49,2948
1211,69,2,136.42,2949
1212,58,3,123.31,2950
1212,100,3,59.52,2951
1212,40,1,43.27,2952
1213,32,1,59.88,2953
1214,54,3,28.58,2954
1215,8,1,183.83,2955
1216,32,1,59.88,2956
1216,88,3,59.95,2957
1216,28,3,71.83,2958
1216,78,3,20.71,2959
1217,111,1,102.57,2960
1217,79,1,53.38,2961
1217,62,1,57.83,2962
1217,27,1,85.77,2963
1218,61,2,71.69,2964
1218,44,1,92.01,2965
1219,14,2,103.27,2966
1219,8,1,183.83,2967
1220,82,1,18.82,2968
1220,7,3,62.52,2969
1220,79,3,53.38,2970
1220,88,3,59.95,2971
1221,73,3,60.18,2972
1222,58,3,123.31,2973
1223,97,3,33.16,2974
1223,16,1,32.58,2975
1223,8,3,183.83,2976
1223,93,1,154.55,2977
1224,119,3,110.63,2978
1224,14,1,103.27,2979
1225,53,3,131.64,2980
1225,103,3,63.17,2981
1226,80,3,99.39,2982
1226,115,1,74.82,2983
1226,6,2,30.09,2984
1227,12,3,127.19,2985
1227,20,1,51.93,2986
1227,45,2,122.14,2987
1227,64,2,11.98,2988
1228,97,3,33.16,2989
1228,117,3,135.35,2990
1229,86,1,104.23,2991
1230,9,3,106.22,2992
1231,13,3,88.25,2993
1231,91,1,23.92,2994
1231,44,1,92.01,2995
1231,101,2,46.04,2996
1232,76,1,91.33,2997
1232,36,1,58.06,2998
1233,117,2,135.35,2999
1233,93,1,154.55,3000
1233,27,1,85.77,3001
1233,1,3,85.59,3002
1234,105,3,37.73,3003
1235,51,2,137.81,3004
1235,79,2,53.38,3005
1235,95,1,33.66,3006
1235,54,3,28.58,3007
1236,6,1,30.09,3008
1236,29,2,88.19,3009
1236,17,1,39.8,3010
1237,85,3,9.08,3011
1238,11,3,147.5,3012
1238,56,2,66.29,3013
1239,69,1,136.42,3014
1239,108,1,25.06,3015
1239,48,1,125.1,3016
1240,99,3,70.91,3017
1240,20,1,51.93,3018
1241,51,2,137.81,3019
1242,85,3,9.08,3020
1242,37,2,70.91,3021
1242,6,2,30.09,3022
1243,8,1,183.83,3023
1243,73,3,60.18,3024
1243,91,1,23.92,3025
1243,4,1,117.02,3026
1244,15,1,107.2,3027
1244,117,3,135.35,3028
1244,35,1,99.61,3029
1245,57,2,88.34,3030
1246,92,1,147.23,3031
1246,61,2,71.69,3032
1246,14,1,103.27,3033
1247,20,3,51.93,3034
1247,69,3,136.42,3035
1247,102,2,114.81,3036
1247,30,3,58.43,3037
1248,23,1,88.99,3038
1248,12,3,127.19,3039
1249,109,3,77.1,3040
1250,49,3,25.81,3041
1250,21,2,98.85,3042
1251,108,3,25.06,3043
1251,80,2,99.39,3044
1252,68,1,116.81,3045
1252,27,1,85.77,3046
1252,87,1,155.9,3047
1253,63,3,82.57,3048
1253,73,3,60.18,3049
1253,53,3,131.64,3050
1253,57,1,88.34,3051
1254,4,1,117.02,3052
1254,69,3,136.42,3053
1255,105,1,37.73,3054
1255,92,2,147.23,3055
1255,80,2,99.39,3056
1256,2,1,97.82,3057
1256,110,2,93.38,3058
1256,67,3,79.82,3059
1256,114,1,158.98,3060
1257,108,1,25.06,3061
1257,69,2,136.42,3062
1258,83,1,182.33,3063
1258,3,3,78.93,3064
1259,17,3,39.8,3065
1260,23,1,88.99,3066
1260,34,1,28.79,3067
1260,105,3,37.73,3068
1261,3,3,78.93,3069
1261,83,2,182.33,3070
1261,28,3,71.83,3071
1262,59,1,103.59,3072
1263,75,1,85.47,3073
1263,37,1,70.91,3074
1263,65,2,107.57,3075
1264,3,3,78.93,3076
1265,53,2,131.64,3077
1265,31,3,75.42,3078
1266,10,1,16.57,3079
1266,72,2,44.37,3080
1267,105,1,37.73,3081
1267,56,3,66.29,3082
1267,74,3,60.43,3083
1268,53,1,131.64,3084
1269,58,2,123.31,3085
1269,19,2,120.91,3086
1270,102,1,114.81,3087
1270,12,3,127.19,3088
1270,26,2,110.27,3089
1270,27,1,85.77,3090
1271,1,3,85.59,3091
1272,57,2,88.34,3092
1272,3,1,78.93,3093
1272,115,1,74.82,3094
1272,18,2,117.65,3095
1273,72,3,44.37,3096
1273,19,2,120.91,3097
1273,118,2,45.95,3098
1274,33,2,16.35,3099
1275,109,3,77.1,3100
1275,110,3,93.38,3101
1275,35,2,99.61,3102
1275,107,3,86.82,3103
1276,11,3,147.5,3104
1276,111,1,102.57,3105
1276,90,1,19.77,3106
1277,13,2,88.25,3107
1277,73,1,60.18,3108
1277,57,3,88.34,3109
1277,113,1,63.5,3110
1278,12,3,127.19,3111
1278,21,2,98.85,3112
1278,11,2,147.5,3113
1278,44,2,92.01,3114
1279,25,3,114.68,3115
1279,4,2,117.02,3116
1280,10,3,16.57,3117
1280,109,2,77.1,3118
1280,66,3,109.16,3119
1280,35,3,99.61,3120
1281,116,3,15.09,3121
1282,78,1,20.71,3122
1282,10,3,16.57,3123
1282,67,3,79.82,3124
1282,38,3,112.68,3125
1283,46,2,89.38,3126
1283,83,2,182.33,3127
1284,4,3,117.02,3128
1284,55,3,112.44,3129
1284,66,3,109.16,3130
1285,31,1,75.42,3131
1285,74,3,60.43,3132
1285,19,1,120.91,3133
1285,28,3,71.83,3134
1286,13,3,88.25,3135
1286,77,1,35.18,3136
1286,43,2,104.88,3137
1286,11,2,147.5,3138
1287,83,3,182.33,3139
1287,4,1,117.02,3140
1287,22,3,95.07,3141
1287,86,2,104.23,3142
1288,44,2,92.01,3143
1289,97,2,33.16,3144
1289,12,2,127.19,3145
1289,2,1,97.82,3146
1289,28,2,71.83,3147
1290,71,3,73.16,3148
1290,108,1,25.06,3149
1290,72,1,44.37,3150
1291,86,1,104.23,3151
1291,102,1,114.81,3152
1292,108,1,25.06,3153
1292,37,3,70.91,3154
1293,79,1,53.38,3155
1293,86,2,104.23,3156
1293,94,2,24.49,3157
1293,107,2,86.82,3158
1294,117,3,135.35,3159
1294,99,1,70.91,3160
1294,106,1,82.49,3161
1294,19,1,120.91,3162
1295,89,1,14.61,3163
1295,36,2,58.06,3164
1295,81,3,114.74,3165
1295,88,1,59.95,3166
1296,76,3,91.33,3167
1296,44,1,92.01,3168
1297,116,2,15.09,3169
1298,11,2,147.5,3170
1298,13,1,88.25,3171
1298,91,3,23.92,3172
1298,72,2,44.37,3173
1299,2,1,97.82,3174
1299,43,3,104.88,3175
1299,8,3,183.83,3176
1299,13,3,88.25,3177
1300,15,1,107.2,3178
1300,2,3,97.82,3179
1301,64,1,11.98,3180
1301,52,3,80.89,3181
1301,36,1,58.06,3182
1301,67,3,79.82,3183
1302,2,2,97.82,3184
1302,44,1,92.01,3185
1302,101,2,46.04,3186
1303,91,2,23.92,3187
1303,54,3,28.58,3188
1303,74,1,60.43,3189
1303,67,2,79.82,3190
1304,39,2,127.8,3191
1304,47,3,107.75,3192
1304,94,1,24.49,3193
1304,21,2,98.85,3194
1305,22,1,95.07,3195
1305,21,1,98.85,3196
1305,1,1,85.59,3197
1306,9,3,106.22,3198
1306,17,1,39.8,3199
1307,103,2,63.17,3200
1307,59,3,103.59,3201
1307,54,2,28.58,3202
1308,16,2,32.58,3203
1309,73,2,60.18,3204
1310,14,2,103.27,3205
1310,44,2,92.01,3206
1310,63,1,82.57,3207
1310,106,1,82.49,3208
1311,19,3,120.91,3209
1312,23,3,88.99,3210
1312,117,1,135.35,3211
1312,106,3,82.49,3212
1312,35,2,99.61,3213
1313,16,1,32.58,3214
1314,102,2,114.81,3215
1314,96,3,35.49,3216
1314,52,2,80.89,3217
1314,20,1,51.93,3218
1315,93,3,154.55,3219
1315,93,2,154.55,3220
1316,103,2,63.17,3221
1316,50,2,39.47,3222
1316,118,1,45.95,3223
1316,110,1,93.38,3224
1317,34,3,28.79,3225
1317,80,3,99.39,3226
1317,45,2,122.14,3227
1317,71,2,73.16,3228
1318,33,1,16.35,3229
1318,33,3,16.35,3230
1318,44,3,92.01,3231
1318,20,3,51.93,3232
1319,93,2,154.55,3233
1319,24,3,114.93,3234
1319,86,2,104.23,3235
1320,74,3,60.43,3236
